key,list_first_name,list_last_name,txn_first_name,txn_last_name,is_match
547,Alison,GALLAGHER,Alisha,GALLAGHER,1
548,Alison,GAINES,Allison,GAINES,1
549,Alison,SHAFFER,Ele,SHAFFER,1
550,Alison,SHORT,Elicia,SHORT,1
551,Alison,WIGGINS,Elisha,WIGGINS,1
552,Alla,MATHEWS,Alex,MATHEWS,1
553,Alla,MCCLAIN,Alexandra,MCCLAIN,1
554,Alla,FISCHER,Alexandria,FISCHER,1
555,Alla,WALL,Cass,WALL,1
556,Alla,SMALL,Lexa,SMALL,1
557,Alla,MELTON,Sande,MELTON,1
558,Alla,HENSLEY,Sandra,HENSLEY,1
559,Alla,BOND,Sasha,BOND,1
560,Alla,DYER,Xan,DYER,1
561,Allan,CAMERON,Al,CAMERON,1
562,Allan,GRIMES,Allen,GRIMES,1
563,Allan,CONTRERAS,Len,CONTRERAS,1
564,Alle,CHRISTIAN,Abertina,CHRISTIAN,1
565,Alle,WYATT,Alberta,WYATT,1
566,Alle,BAXTER,Albertine,BAXTER,1
567,Alle,SNOW,Ale,SNOW,1
568,Alle,MOSLEY,Alice,MOSLEY,1
569,Alle,SHEPHERD,Alicia,SHEPHERD,1
570,Alle,LARSEN,Alisha,LARSEN,1
571,Alle,HOOVER,Alison,HOOVER,1
572,Alle,BEASLEY,Berte,BEASLEY,1
573,Alle,GLENN,Elbert,GLENN,1
574,Alle,PETERSEN,Ele,PETERSEN,1
575,Alle,WHITEHEAD,Elicia,WHITEHEAD,1
576,Alle,MEYERS,Elisha,MEYERS,1
577,Alle,KEITH,Ellis,KEITH,1
578,Alle,GARRISON,Else,GARRISON,1
579,Alle,VINCENT,Lisa,VINCENT,1
580,Alle,SHIELDS,Lish,SHIELDS,1
581,Allen,HORN,Al,HORN,1
582,Allen,SAVAGE,Len,SAVAGE,1
583,Allie,OLSEN,Ali,OLSEN,1
584,Allie,SCHROEDER,Alice,SCHROEDER,1
585,Allie,HARTMAN,Alicia,HARTMAN,1
586,Allie,WOODARD,Alison,WOODARD,1
587,Allie,MUELLER,Allison,MUELLER,1
588,Allison,KEMP,Allie,KEMP,1
589,Allison,DELEON,Ally,DELEON,1
590,Allu,BOOTH,Aleksi,BOOTH,1
591,Allu,PATEL,Leksi,PATEL,1
592,Ally,CALHOUN,Allie,CALHOUN,1
593,Almena,WILEY,Alle,WILEY,1
594,Almena,EATON,Mena,EATON,1
595,Almina,CLINE,Minne,CLINE,1
596,Alojz,NAVARRO,Alogzij,NAVARRO,1
597,Alojz,HARRELL,Lojz,HARRELL,1
598,Alonzo,LESTER,Al,LESTER,1
599,Alonzo,HUMPHREY,Alphonzo,HUMPHREY,1
600,Alonzo,PARRISH,Lonnie,PARRISH,1
601,Alphinias,DURAN,Alphus,DURAN,1
602,Alphinias,HUTCHINSON,Phineas,HUTCHINSON,1
603,Alphonzo,HESS,Al,HESS,1
604,Alphus,DORSEY,Phineas,DORSEY,1
605,Althea,BULLOCK,Thea,BULLOCK,1
606,Aly,ROBLES,Ali,ROBLES,1
607,Aly,BEARD,Alice,BEARD,1
608,Aly,DALTON,Alicia,DALTON,1
609,Aly,AVILA,Alison,AVILA,1
610,Aly,VANCE,Allie,VANCE,1
611,Aly,RICH,Allison,RICH,1
612,Aly,BLACKWELL,Cya,BLACKWELL,1
613,Alyonka,YORK,Alyona,YORK,1
614,Alyonka,JOHNS,Alyonooshka,JOHNS,1
615,Alyonooshka,BLANKENSHIP,Alyona,BLANKENSHIP,1
616,Alyoshenka,TREVINO,Alyosha,TREVINO,1
617,Alyoshenka,SALINAS,Alyoshka,SALINAS,1
618,Alyoshenka,CAMPOS,Lycha,CAMPOS,1
619,Alyoshka,PRUITT,Alyosha,PRUITT,1
620,Alyoshka,MOSES,Lycha,MOSES,1
621,Alzbeta,CALLAHAN,Bety,CALLAHAN,1
622,Amaa,GOLDEN,Amandhi,GOLDEN,1
623,Amabel,MONTOYA,Bella,MONTOYA,1
624,Amabel,HARDIN,Hette,HARDIN,1
625,Amabel,GUERRA,Hitte,GUERRA,1
626,Amabel,MCDOWELL,Mabel,MCDOWELL,1
627,Amabel,CAREY,Mehetabel,CAREY,1
628,Amabel,STAFFORD,Mehetable,STAFFORD,1
629,Amabel,GALLEGOS,Mehitabel,GALLEGOS,1
630,Amabel,HENSON,Mehitable,HENSON,1
631,Amabel,WILKINSON,Mitte,WILKINSON,1
632,Amanda,BOOKER,Armanda,BOOKER,1
633,Amanda,MERRITT,Mandy,MERRITT,1
634,Ame,MIRANDA,Amalia,MIRANDA,1
635,Ame,ATKINSON,Amelia,ATKINSON,1
636,Ame,ORR,Emile,ORR,1
637,Ame,DECKER,Mel,DECKER,1
638,Ame,HOBBS,Melia,HOBBS,1
639,Ame,PRESTON,Melle,PRESTON,1
640,Ame,TANNER,Mildred,TANNER,1
641,Ame,KNOX,Mille,KNOX,1
642,Ame,PACHECO,Molle,PACHECO,1
643,Ame,STEPHENSON,Parmelia,STEPHENSON,1
644,Ame,GLASS,Permelia,GLASS,1
645,Amelia,ROJAS,Em,ROJAS,1
646,Amelia,SERRANO,Emeline,SERRANO,1
647,Amelia,MARKS,Emile,MARKS,1
648,Amelia,HICKMAN,Emme,HICKMAN,1
649,Amelia,ENGLISH,Emmer,ENGLISH,1
650,Amelia,SWEENEY,Erma,SWEENEY,1
651,Amelia,STRONG,Lina,STRONG,1
652,Amelia,PRINCE,Mel,PRINCE,1
653,Amelia,MCCLURE,Melle,MCCLURE,1
654,Amelia,CONWAY,Mildred,CONWAY,1
655,Amelia,WALTER,Parmelia,WALTER,1
656,Ami,ROTH,Ansku,ROTH,1
657,Amirali,MAYNARD,Amir,MAYNARD,1
658,Ana,FARRELL,Anci,FARRELL,1
659,Ana,LOWERY,Ancka,LOWERY,1
660,Ana,HURST,Anica,HURST,1
661,Ana,NIXON,Aninha,NIXON,1
662,Ana,WEISS,Aninhas,WEISS,1
663,Ana,TRUJILLO,Anja,TRUJILLO,1
664,Ana,ELLISON,Anka,ELLISON,1
665,Ana,SLOAN,Annalisa,SLOAN,1
666,Ana,JUAREZ,Anneliese,JUAREZ,1
667,Ana,WINTERS,Annie,WINTERS,1
668,Ana,MCLEAN,Antsu,MCLEAN,1
669,Ana,RANDOLPH,Anuska,RANDOLPH,1
670,Anabelle,LEON,Arabella,LEON,1
671,Anabelle,BOYER,Arre,BOYER,1
672,Anabelle,VILLARREAL,Bella,VILLARREAL,1
673,Anabelle,MCCALL,Belle,MCCALL,1
674,Anacska,GENTRY,Ancika,GENTRY,1
675,Anacska,CARRILLO,Ani,CARRILLO,1
676,Anacska,KENT,Anika,KENT,1
677,Anacska,AYERS,Anka,AYERS,1
678,Anacska,LARA,Anna,LARA,1
679,Anacska,SHANNON,Anne,SHANNON,1
680,Anacska,SEXTON,Annus,SEXTON,1
681,Anacska,PACE,Annuska,PACE,1
682,Anacska,HULL,Nusica,HULL,1
683,Anacska,LEBLANC,Panna,LEBLANC,1
684,Anacska,BROWNING,Pannika,BROWNING,1
685,Anastasia,VELASQUEZ,Ana,VELASQUEZ,1
686,Anastasia,LEACH,Stace,LEACH,1
687,Anastasiya,CHANG,Nastasya,CHANG,1
688,Anastasiya,HOUSE,Nastenka,HOUSE,1
689,Anastasiya,SELLERS,Nastka,SELLERS,1
690,Anastasiya,HERRING,Nastya,HERRING,1
691,Anastasiya,NOBLE,Nastyona,NOBLE,1
692,Anastasiya,FOLEY,Nastyushka,FOLEY,1
693,Anastazie,BARTLETT,Any,BARTLETT,1
694,Anastazie,MERCADO,Staza,MERCADO,1
695,Anatoly,LANDRY,Tolechka,LANDRY,1
696,Anatoly,DURHAM,Tolik,DURHAM,1
697,Ance,WALLS,Ander,WALLS,1
698,Ance,BARR,Andre,BARR,1
699,Ance,MCKEE,Anse,MCKEE,1
700,Ance,BAUER,Ansel,BAUER,1
701,Ance,RIVERS,Anselm,RIVERS,1
702,Ance,EVERETT,Sonne,EVERETT,1
703,Anci,BRADSHAW,Anacska,BRADSHAW,1
704,Anci,PUGH,Ancika,PUGH,1
705,Anci,VELEZ,Ani,VELEZ,1
706,Anci,RUSH,Anica,RUSH,1
707,Anci,ESTES,Anika,ESTES,1
708,Anci,DODSON,Anka,DODSON,1
709,Anci,MORSE,Anna,MORSE,1
710,Anci,SHEPPARD,Anne,SHEPPARD,1
711,Anci,WEEKS,Annus,WEEKS,1
712,Anci,CAMACHO,Annuska,CAMACHO,1
713,Anci,BEAN,Anuska,BEAN,1
714,Anci,BARRON,Nusica,BARRON,1
715,Anci,LIVINGSTON,Panna,LIVINGSTON,1
716,Anci,MIDDLETON,Pannika,MIDDLETON,1
717,Ancika,SPEARS,Ani,SPEARS,1
718,Ancika,BRANCH,Anika,BRANCH,1
719,Ancika,BLEVINS,Anka,BLEVINS,1
720,Ancika,CHEN,Anna,CHEN,1
721,Ancika,KERR,Annus,KERR,1
722,Ancika,MCCONNELL,Annuska,MCCONNELL,1
723,Ancika,HATFIELD,Nusica,HATFIELD,1
724,Ancika,HARDING,Panna,HARDING,1
725,Ancka,ASHLEY,Anica,ASHLEY,1
726,Ancka,SOLIS,Anja,SOLIS,1
727,Ancka,HERMAN,Anka,HERMAN,1
728,Anda,FROST,Fernanda,FROST,1
729,Ande,GILES,Al,GILES,1
730,Ande,BLACKBURN,Alec,BLACKBURN,1
731,Ande,WILLIAM,Alex,WILLIAM,1
732,Ande,PENNINGTON,Alexander,PENNINGTON,1
733,Ande,WOODWARD,Ance,WOODWARD,1
734,Ande,FINLEY,Ander,FINLEY,1
735,Ande,MCINTOSH,Anderson,MCINTOSH,1
736,Ande,KOCH,Andre,KOCH,1
737,Ande,BEST,Andrea,BEST,1
738,Ande,SOLOMON,Andrew,SOLOMON,1
739,Ande,MCCULLOUGH,Andria,MCCULLOUGH,1
740,Ande,DUDLEY,Drew,DUDLEY,1
741,Ande,NOLAN,Ec,NOLAN,1
742,Ande,BLANCHARD,Eleck,BLANCHARD,1
743,Ande,RIVAS,Sande,RIVAS,1
744,Ande,BRENNAN,Sasha,BRENNAN,1
745,Ande,MEJIA,Sonne,MEJIA,1
746,Andelija,KANE,Anda,KANE,1
747,Andelija,BENTON,Andelka,BENTON,1
748,Andelka,JOYCE,Anda,JOYCE,1
749,Ander,BUCKLEY,Alex,BUCKLEY,1
750,Ander,HALEY,Alexander,HALEY,1
751,Ander,VALENTINE,Ander,VALENTINE,1
752,Ander,MADDOX,Andre,MADDOX,1
753,Ander,RUSSO,Lex,RUSSO,1
754,Ander,MCKNIGHT,Sander,MCKNIGHT,1
755,Ander,BUCK,Sandy,BUCK,1
756,Ander,MOON,Sonne,MOON,1
757,Anderson,MCMILLAN,Ance,MCMILLAN,1
758,Anderson,CROSBY,Ander,CROSBY,1
759,Anderson,BERG,Andre,BERG,1
760,Anderson,DOTSON,Sonne,DOTSON,1
761,Anderxie,MAYS,Alex,MAYS,1
762,Anderxie,ROACH,Lex,ROACH,1
763,Anderxie,CHURCH,Sander,CHURCH,1
764,Anderxie,CHAN,Sandy,CHAN,1
765,Andi,RICHMOND,Drea,RICHMOND,1
766,Andie,MEADOWS,Andi,MEADOWS,1
767,Andie,FAULKNER,Drea,FAULKNER,1
768,Andranik,ONEILL,Ando,ONEILL,1
769,Andre,KNAPP,Sonne,KNAPP,1
770,Andrea,KLINE,Andi,KLINE,1
771,Andrea,BARRY,Andie,BARRY,1
772,Andrea,OCHOA,Andre,OCHOA,1
773,Andrea,JACOBSON,Andrejka,JACOBSON,1
774,Andrea,GAY,Andria,GAY,1
775,Andrea,AVERY,Andy,AVERY,1
776,Andrea,HENDRICKS,Anto,HENDRICKS,1
777,Andrea,HORNE,Antonio,HORNE,1
778,Andrea,SHEPARD,Drea,SHEPARD,1
779,Andrea,HEBERT,Giu,HEBERT,1
780,Andreas,CHERRY,Anton,CHERRY,1
781,Andreea,CARDENAS,Deea,CARDENAS,1
782,Andrejka,MCINTYRE,Andy,MCINTYRE,1
783,Andrew,WHITNEY,Andy,WHITNEY,1
784,Andrey,WALLER,Andron,WALLER,1
785,Andrey,HOLMAN,Andryukha,HOLMAN,1
786,Andrey,DONALDSON,Andryusha,DONALDSON,1
787,Andrey,CANTU,Dron,CANTU,1
788,Andrey,TERRELL,Dyukha,TERRELL,1
789,Andrey,MORIN,Dyusha,MORIN,1
790,Andrija,GILLESPIE,Andreandrijica,GILLESPIE,1
791,Andrija,FUENTES,Andro,FUENTES,1
792,Andro,TILLMAN,Andreandrijica,TILLMAN,1
793,Andron,SANFORD,Andryukha,SANFORD,1
794,Andron,BENTLEY,Dyukha,BENTLEY,1
795,Andryusha,PECK,Andron,PECK,1
796,Andryusha,KEY,Andryukha,KEY,1
797,Andryusha,SALAS,Dron,SALAS,1
798,Andryusha,ROLLINS,Dyukha,ROLLINS,1
799,Andrzej,GAMBLE,Jedrek,GAMBLE,1
800,Andrzej,DICKSON,Jedrus,DICKSON,1
801,Andrzejek,BATTLE,Andrzej,BATTLE,1
802,Andrzejek,SANTANA,Jedrek,SANTANA,1
803,Andrzejek,CABRERA,Jedrulek,CABRERA,1
804,Andrzejek,CERVANTES,Jedrus,CERVANTES,1
805,Andu,HOWE,Anders,HOWE,1
806,Andzia,HINTON,Ania,HINTON,1
807,Andzia,HURLEY,Anka,HURLEY,1
808,Andzia,SPENCE,Anna,SPENCE,1
809,Andzia,ZAMORA,Anulka,ZAMORA,1
810,Andzia,YANG,Anuska,YANG,1
811,Anechka,MCNEIL,Anna,MCNEIL,1
812,Anechka,SUAREZ,Annushka,SUAREZ,1
813,Anechka,CASE,Anya,CASE,1
814,Anechka,PETTY,Anyuta,PETTY,1
815,Anechka,GOULD,Anyutka,GOULD,1
816,Anechka,MCFARLAND,Nyura,MCFARLAND,1
817,Anechka,SAMPSON,Nyurka,SAMPSON,1
818,Anechka,CARVER,Nyusha,CARVER,1
819,Anechka,BRAY,Nyuta,BRAY,1
820,Aneczka,ROSARIO,Andzia,ROSARIO,1
821,Aneczka,MACDONALD,Ania,MACDONALD,1
822,Aneczka,STOUT,Anka,STOUT,1
823,Aneczka,HESTER,Anna,HESTER,1
824,Aneczka,MELENDEZ,Anulka,MELENDEZ,1
825,Aneczka,DILLON,Anusia,DILLON,1
826,Aneczka,FARLEY,Anuska,FARLEY,1
827,Anette,HOPPER,Ann,HOPPER,1
828,Anette,GALLOWAY,Anna,GALLOWAY,1
829,Anette,POTTS,Anne,POTTS,1
830,Anette,BERNARD,Antoinette,BERNARD,1
831,Anette,JOYNER,Christina,JOYNER,1
832,Anette,STEIN,Hanna,STEIN,1
833,Anette,AGUIRRE,Maryanne,AGUIRRE,1
834,Anette,OSBORN,Nan,OSBORN,1
835,Anette,MERCER,Nana,MERCER,1
836,Anette,BENDER,Nance,BENDER,1
837,Anette,FRANCO,Nanne,FRANCO,1
838,Anette,ROWLAND,Roseanne,ROWLAND,1
839,Anette,SYKES,Susanna,SYKES,1
840,Ange,BENJAMIN,Jani,BENJAMIN,1
841,Angela,TRAVIS,Ange,TRAVIS,1
842,Angela,PICKETT,Angelika,PICKETT,1
843,Angelca,CRANE,Angela,CRANE,1
844,Angelca,SEARS,Angelika,SEARS,1
845,Angelica,MAYO,Ange,MAYO,1
846,Angelica,DUNLAP,Angela,DUNLAP,1
847,Angelica,HAYDEN,Angeline,HAYDEN,1
848,Angelica,WILDER,Lena,WILDER,1
849,Angelina,MCKAY,Ange,MCKAY,1
850,Angelina,COFFEY,Angela,COFFEY,1
851,Angelina,MCCARTY,Angelica,MCCARTY,1
852,Angelina,EWING,Angeline,EWING,1
853,Angelina,COOLEY,Jane,COOLEY,1
854,Angelina,VAUGHAN,Lena,VAUGHAN,1
855,Angeline,BONNER,Ange,BONNER,1
856,Angeline,COTTON,Angela,COTTON,1
857,Angeline,HOLDER,Lena,HOLDER,1
858,Angie,STARK,Angela,STARK,1
859,Angie,FERRELL,Angelika,FERRELL,1
860,Angie,CANTRELL,Geli,CANTRELL,1
861,Angus,FULTON,Gus,FULTON,1
862,Ani,LYNN,Anna,LYNN,1
863,Ani,LOTT,Mima,LOTT,1
864,Ania,CALDERON,Anka,CALDERON,1
865,Ania,ROSA,Anna,ROSA,1
866,Ania,POLLARD,Anuska,POLLARD,1
867,Anica,HOOPER,Ana,HOOPER,1
868,Anica,BURCH,Anja,BURCH,1
869,Anicas,MULLEN,Ana,MULLEN,1
870,Anicas,FRY,Aninha,FRY,1
871,Anicas,RIDDLE,Aninhas,RIDDLE,1
872,Anicas,LEVY,Anita,LEVY,1
873,Anika,DAVID,Ani,DAVID,1
874,Anika,DUKE,Anka,DUKE,1
875,Anika,ODONNELL,Anna,ODONNELL,1
876,Anika,GUY,Annus,GUY,1
877,Anika,MICHAEL,Annuska,MICHAEL,1
878,Anika,BRITT,Nusica,BRITT,1
879,Anika,FREDERICK,Panna,FREDERICK,1
880,Aninhas,DAUGHERTY,Aninha,DAUGHERTY,1
881,Anita,BERGER,Ana,BERGER,1
882,Anita,DILLARD,Ancka,DILLARD,1
883,Anita,ALSTON,Anica,ALSTON,1
884,Anita,JARVIS,Aninha,JARVIS,1
885,Anita,FRYE,Aninhas,FRYE,1
886,Anita,RIGGS,Anja,RIGGS,1
887,Anita,CHANEY,Anka,CHANEY,1
888,Anka,ODOM,Ani,ODOM,1
889,Anka,DUFFY,Anica,DUFFY,1
890,Anka,FITZPATRICK,Anja,FITZPATRICK,1
891,Anka,VALENZUELA,Anna,VALENZUELA,1
892,Anka,MERRILL,Anuska,MERRILL,1
893,Anmaj,MAYER,Annemarie,MAYER,1
894,Ann,ALFORD,Anna,ALFORD,1
895,Ann,MCPHERSON,Anne,MCPHERSON,1
896,Ann,ACEVEDO,Annie,ACEVEDO,1
897,Ann,DONOVAN,Antonia,DONOVAN,1
898,Ann,BARRERA,Jo,BARRERA,1
899,Ann,ALBERT,Mare,ALBERT,1
900,Ann,COTE,Marianne,COTE,1
901,Ann,REILLY,Maryanna,REILLY,1
902,Ann,COMPTON,Nancy,COMPTON,1
903,Ann,RAYMOND,Net,RAYMOND,1
904,Ann,MOONEY,Roxanna,MOONEY,1
905,Ann,MCGOWAN,Roxe,MCGOWAN,1
906,Ann,CRAFT,Susanna,CRAFT,1
907,Annag,CLEVELAND,Anna,CLEVELAND,1
908,Annaig,CLEMONS,Anne,CLEMONS,1
909,Annalisa,WYNN,Anneliese,WYNN,1
910,Annalisa,NIELSEN,Annie,NIELSEN,1
911,Annamari,BAIRD,Ami,BAIRD,1
912,Annamari,STANTON,Ansku,STANTON,1
913,Anndran,SNIDER,Anndra,SNIDER,1
914,Anne,ROSALES,Ancika,ROSALES,1
915,Anne,BRIGHT,Ani,BRIGHT,1
916,Anne,WITT,Anika,WITT,1
917,Anne,STUART,Anka,STUART,1
918,Anne,HAYS,Ann,HAYS,1
919,Anne,HOLDEN,Anna,HOLDEN,1
920,Anne,RUTLEDGE,Annus,RUTLEDGE,1
921,Anne,KINNEY,Annuska,KINNEY,1
922,Anne,CLEMENTS,Lou,CLEMENTS,1
923,Anne,CASTANEDA,Louann,CASTANEDA,1
924,Anne,SLATER,Louanne,SLATER,1
925,Anne,HAHN,Louise,HAHN,1
926,Anne,EMERSON,Luanne,EMERSON,1
927,Anne,CONRAD,Mare,CONRAD,1
928,Anne,BURKS,Maria,BURKS,1
929,Anne,DELANEY,Marianne,DELANEY,1
930,Anne,PATE,Mary,PATE,1
931,Anne,LANCASTER,Maryanna,LANCASTER,1
932,Anne,SWEET,Nusica,SWEET,1
933,Anne,JUSTICE,Panna,JUSTICE,1
934,Anne,TYSON,Roseanne,TYSON,1
935,Anne,SHARPE,Susanna,SHARPE,1
936,Anneliese,WHITFIELD,Annie,WHITFIELD,1
937,Annelise,TALLEY,Ana,TALLEY,1
938,Annelise,MACIAS,Annalisa,MACIAS,1
939,Annelise,IRWIN,Anneliese,IRWIN,1
940,Annelise,BURRIS,Annie,BURRIS,1
941,Annelise,RATLIFF,Lisa,RATLIFF,1
942,Annesofie,MCCRAY,Anso,MCCRAY,1
943,Annette,MADDEN,Anne,MADDEN,1
944,Anni,KAUFMAN,Anna,KAUFMAN,1
945,Anni,BEACH,Anne,BEACH,1
946,Annick,GOFF,Annaig,GOFF,1
947,Annick,CASH,Anne,CASH,1
948,Annie,BOLTON,Anna,BOLTON,1
949,Annie,MCFADDEN,Anne,MCFADDEN,1
950,Annie,LEVINE,Jo,LEVINE,1
951,Annie,GOOD,Nancy,GOOD,1
952,Annie,BYERS,Nini,BYERS,1
953,Annis,KIRKLAND,Anna,KIRKLAND,1
954,Annis,KIDD,Anne,KIDD,1
955,Annukka,WORKMAN,Anna,WORKMAN,1
956,Annukka,CARNEY,Anne,CARNEY,1
957,Annukka,DALE,Annis,DALE,1
958,Annus,MCLEOD,Ani,MCLEOD,1
959,Annus,HOLCOMB,Anka,HOLCOMB,1
960,Annus,ENGLAND,Anna,ENGLAND,1
961,Annus,FINCH,Panna,FINCH,1
962,Annushka,HEAD,Anna,HEAD,1
963,Annushka,BURT,Anya,BURT,1
964,Annushka,HENDRIX,Anyuta,HENDRIX,1
965,Annushka,SOSA,Anyutka,SOSA,1
966,Annushka,HANEY,Nyura,HANEY,1
967,Annushka,FRANKS,Nyurka,FRANKS,1
968,Annuska,SARGENT,Ani,SARGENT,1
969,Annuska,NIEVES,Anka,NIEVES,1
970,Annuska,DOWNS,Anna,DOWNS,1
971,Annuska,RASMUSSEN,Annus,RASMUSSEN,1
972,Annuska,BIRD,Panna,BIRD,1
973,Ans,HEWITT,Anna,HEWITT,1
974,Ans,LINDSAY,Anne,LINDSAY,1
975,Ans,LE,Anse,LE,1
976,Anse,FOREMAN,Anna,FOREMAN,1
977,Anse,VALENCIA,Anne,VALENCIA,1
978,Ansel,ONEIL,Anse,ONEIL,1
979,Anselm,DELACRUZ,Anse,DELACRUZ,1
980,Anselm,VINSON,Ansel,VINSON,1
981,Ansku,DEJESUS,Anna,DEJESUS,1
982,Ansku,HYDE,Anne,HYDE,1
983,Ansku,FORBES,Annis,FORBES,1
984,Ansku,GILLIAM,Annukka,GILLIAM,1
985,Ansku,GUTHRIE,Ansu,GUTHRIE,1
986,Ansu,WOOTEN,Anna,WOOTEN,1
987,Ansu,HUBER,Anne,HUBER,1
988,Ansu,BARLOW,Annis,BARLOW,1
989,Ansu,BOYLE,Annukka,BOYLE,1
990,Ante,MCMAHON,Andreas,MCMAHON,1
991,Ante,BUCKNER,Antisa,BUCKNER,1
992,Ante,ROCHA,Anton,ROCHA,1
993,Ante,PUCKETT,Antun,PUCKETT,1
994,Ante,LANGLEY,Tonci,LANGLEY,1
995,Ante,KNOWLES,Tunja,KNOWLES,1
996,Antek,COOKE,Antoni,COOKE,1
997,Anthony,VELAZQUEZ,Ant,VELAZQUEZ,1
998,Anthony,WHITLEY,Antoine,WHITLEY,1
999,Anthony,NOEL,Antonio,NOEL,1
1000,Anthony,VANG,Tone,VANG,1
1001,Anthony,SHEA,Tonyt,SHEA,1
1002,Anto,ROUSE,Andre,ROUSE,1
1003,Anto,HARTLEY,Antonio,HARTLEY,1
1004,Anto,MAYFIELD,Giu,MAYFIELD,1
1005,Antoaneta,ELDER,Anton,ELDER,1
1006,Antoine,RANKIN,Antoinette,RANKIN,1
1007,Antoine,HANNA,Tony,HANNA,1
1008,Antoinette,COWAN,Ann,COWAN,1
1009,Antoinette,LUCERO,Anna,LUCERO,1
1010,Antoinette,ARROYO,Anne,ARROYO,1
1011,Antoinette,SLAUGHTER,Antonia,SLAUGHTER,1
1012,Antoinette,HAAS,Nan,HAAS,1
1013,Antoinette,OCONNELL,Nanne,OCONNELL,1
1014,Antoinette,MINOR,Net,MINOR,1
1015,Antoinette,KENDRICK,Netta,KENDRICK,1
1016,Antoinette,SHIRLEY,Nette,SHIRLEY,1
1017,Antoinette,KENDALL,Nettie,KENDALL,1
1018,Antoinette,BOUCHER,Roseanne,BOUCHER,1
1019,Antoinette,ARCHER,Susanna,ARCHER,1
1020,Antoinette,BOGGS,Toinon,BOGGS,1
1021,Antoinette,ODELL,Tone,ODELL,1
1022,Anton,DOUGHERTY,Tono,DOUGHERTY,1
1023,Antoncia,ANDERSEN,Antonia,ANDERSEN,1
1024,Antoncia,NEWELL,Tola,NEWELL,1
1025,Antoncia,CROWE,Toska,CROWE,1
1026,Antonia,WANG,Antoninha,WANG,1
1027,Antonia,FRIEDMAN,Net,FRIEDMAN,1
1028,Antonieczka,BLAND,Antoncia,BLAND,1
1029,Antonieczka,SWAIN,Antonia,SWAIN,1
1030,Antonieczka,HOLLEY,Tola,HOLLEY,1
1031,Antonieczka,FELIX,Toska,FELIX,1
1032,Antonieta,PEARCE,Tieta,PEARCE,1
1033,Antonija,CHILDS,Toncka,CHILDS,1
1034,Antonillo,YARBROUGH,Antonete,YARBROUGH,1
1035,Antonillo,GALVAN,Antonin,GALVAN,1
1036,Antonillo,PROCTOR,Antonio,PROCTOR,1
1037,Antonillo,MEEKS,Antonito,MEEKS,1
1038,Antonillo,LOZANO,Tono,LOZANO,1
1039,Antonin,MORA,Antonete,MORA,1
1040,Antonina,RANGEL,Antoncia,RANGEL,1
1041,Antonina,BACON,Antonia,BACON,1
1042,Antonina,VILLANUEVA,Antonieczka,VILLANUEVA,1
1043,Antonina,SCHAEFER,Tola,SCHAEFER,1
1044,Antonina,ROSADO,Tosia,ROSADO,1
1045,Antonina,HELMS,Toska,HELMS,1
1046,Antonio,BOYCE,Alfonso,BOYCE,1
1047,Antonio,GOSS,Andre,GOSS,1
1048,Antonio,STINSON,Antoine,STINSON,1
1049,Antonio,SMART,Anton,SMART,1
1050,Antonio,LAKE,Antonete,LAKE,1
1051,Antonio,IBARRA,Antonin,IBARRA,1
1052,Antonio,HUTCHINS,Fofo,HUTCHINS,1
1053,Antonio,COVINGTON,Giu,COVINGTON,1
1054,Antonio,REYNA,Salvatore,REYNA,1
1055,Antonio,GREGG,To,GREGG,1
1056,Antonio,WERNER,Tone,WERNER,1
1057,Antonio,CROWLEY,Tonico,CROWLEY,1
1058,Antonio,HATCHER,Tono,HATCHER,1
1059,Antonito,MACKEY,Antonete,MACKEY,1
1060,Antonito,BUNCH,Antonin,BUNCH,1
1061,Antonito,WOMACK,Antonio,WOMACK,1
1062,Antos,POLK,Antek,POLK,1
1063,Antos,JAMISON,Antoni,JAMISON,1
1064,Antos,DODD,Antosiek,DODD,1
1065,Antos,CHILDRESS,Toncio,CHILDRESS,1
1066,Antosiek,CHILDERS,Antek,CHILDERS,1
1067,Antosiek,CAMP,Antoni,CAMP,1
1068,Antosiek,VILLA,Toncio,VILLA,1
1069,Antti,DYE,Ana,DYE,1
1070,Antti,SPRINGER,Anders,SPRINGER,1
1071,Antti,MAHONEY,Andu,MAHONEY,1
1072,Antti,DAILEY,Antsu,DAILEY,1
1073,Antun,BELCHER,Antisa,BELCHER,1
1074,Antun,LOCKHART,Tonci,LOCKHART,1
1075,Antun,GRIGGS,Tunja,GRIGGS,1
1076,Anulka,COSTA,Ania,COSTA,1
1077,Anulka,CONNOR,Anka,CONNOR,1
1078,Anulka,BRANDT,Anna,BRANDT,1
1079,Anulka,WINTER,Anuska,WINTER,1
1080,Anushiravan,WALDEN,Anush,WALDEN,1
1081,Anusia,MOSER,Andzia,MOSER,1
1082,Anusia,TRACY,Ania,TRACY,1
1083,Anusia,TATUM,Anka,TATUM,1
1084,Anusia,MCCANN,Anna,MCCANN,1
1085,Anusia,AKERS,Anulka,AKERS,1
1086,Anusia,LUTZ,Anuska,LUTZ,1
1087,Anuska,PRYOR,Anica,PRYOR,1
1088,Anuska,LAW,Anna,LAW,1
1089,Anya,OROZCO,Anna,OROZCO,1
1090,Anya,MCALLISTER,Anyuta,MCALLISTER,1
1091,Anyuta,LUGO,Anna,LUGO,1
